tour,faim,pensee,famine
1284,105,249,399
1285,105,249,400
1286,105,249,401
1287,105,249,402
1288,105,249,403
1289,105,249,404
1290,105,249,405
1291,105,249,406
1292,105,249,407
1293,105,249,408
1294,105,249,408
1295,105,249,408
1296,100,249,408
1297,95,249,408
1298,90,249,408
1299,85,249,408
1300,80,249,408
1301,75,249,408
1302,70,249,408
1303,65,249,408
1304,60,249,408
1305,55,249,408
1306,50,249,408
1307,45,249,408
1308,45,249,408
1309,55,250,408
1310,65,251,408
1311,75,252,408
1312,85,253,408
1313,95,254,408
1314,105,255,408
1315,105,255,408
1316,105,255,409
1317,105,255,410
1318,105,255,411
1319,105,255,412
1320,105,255,413
1321,105,255,414
1322,105,255,415
1323,105,255,416
1324,105,255,417
1325,105,255,418
1326,105,255,419
1327,105,255,420
1328,105,255,421
1329,105,255,422
1330,105,255,423
1331,105,255,424
1332,105,255,425
1333,105,255,426
1334,105,255,427
1335,105,255,428
1336,105,255,428
1337,105,255,428
1338,100,255,428
1339,95,255,428
1340,90,255,428
1341,85,255,428
1342,80,255,428
1343,75,255,428
1344,70,255,428
1345,65,255,428
1346,60,255,428
1347,55,255,428
1348,50,255,428
1349,45,255,428
1350,45,255,428
1351,55,256,428
1352,65,257,428
1353,75,258,428
1354,85,259,428
1355,95,260,428
1356,105,261,428
1357,105,261,428
1358,105,261,429
1359,105,261,430
1360,105,261,431
1361,105,261,432
1362,105,261,433
1363,105,261,434
1364,105,261,435
1365,105,261,436
1366,105,261,436
1367,105,261,436
1368,100,261,436
1369,95,261,436
1370,90,261,436
1371,85,261,436
1372,80,261,436
1373,75,261,436
1374,70,261,436
1375,65,261,436
1376,60,261,436
1377,55,261,436
1378,50,261,436
1379,45,261,436
1380,45,261,436
1381,55,262,436
1382,65,263,436
1383,75,264,436
1384,85,265,436
1385,95,266,436
1386,105,267,436
1387,105,267,436
1388,105,267,437
1389,105,267,438
1390,105,267,439
1391,105,267,440
1392,105,267,441
1393,105,267,442
1394,105,267,443
1395,105,267,443
1396,105,267,443
1397,100,267,443
1398,95,267,443
1399,90,267,443
1400,85,267,443
1401,80,267,443
1402,75,267,443
1403,70,267,443
1404,65,267,443
1405,60,267,443
1406,55,267,443
1407,50,267,443
1408,45,267,443
1409,45,267,443
1410,55,268,443
1411,65,269,443
1412,75,270,443
1413,85,271,443
1414,95,272,443
1415,105,273,443
1416,105,273,443
1417,105,273,444
1418,105,273,445
1419,105,273,446
1420,105,273,447
1421,105,273,448
1422,105,273,449
1423,105,273,450
1424,105,273,451
1425,105,273,452
1426,105,273,453
1427,105,273,454
1428,105,273,454
1429,105,273,454
1430,100,273,454
1431,95,273,454
1432,90,273,454
1433,85,273,454
1434,80,273,454
1435,75,273,454
1436,70,273,454
1437,65,273,454
1438,60,273,454
1439,55,273,454
1440,50,273,454
1441,45,273,454
1442,45,273,454
1443,55,274,454
1444,65,275,454
1445,75,276,454
1446,85,277,454
1447,95,278,454
1448,105,279,454
1449,105,279,454
1450,105,279,455
1451,105,279,456
1452,105,279,457
1453,105,279,458
1454,105,279,459
1455,105,279,460
1456,105,279,460
1457,105,279,460
1458,100,279,460
1459,95,279,460
1460,90,279,460
1461,85,279,460
1462,80,279,460
1463,75,279,460
1464,70,279,460
1465,65,279,460
1466,60,279,460
1467,55,279,460
1468,50,279,460
1469,45,279,460
1470,45,279,460
1471,55,280,460
1472,65,281,460
1473,75,282,460
1474,85,283,460
1475,95,284,460
1476,105,285,460
1477,105,285,460
1478,105,285,461
1479,105,285,462
1480,105,285,463
1481,105,285,464
1482,105,285,465
1483,105,285,466
1484,105,285,467
1485,105,285,468
1486,105,285,469
1487,105,285,470
1488,105,285,471
1489,105,285,472
1490,105,285,472
1491,105,285,472
1492,100,285,472
1493,95,285,472
1494,90,285,472
1495,85,285,472
1496,80,285,472
1497,75,285,472
1498,70,285,472
1499,65,285,472
1500,60,285,472
1501,55,285,472
1502,50,285,472
1503,45,285,472
1504,45,285,472
1505,55,286,472
1506,65,287,472
1507,75,288,472
1508,85,289,472
1509,95,290,472
1510,105,291,472
1511,105,291,472
1512,105,291,473
1513,105,291,474
1514,105,291,475
1515,105,291,476
1516,105,291,477
1517,105,291,478
1518,105,291,479
1519,105,291,480
1520,105,291,481
1521,105,291,481
1522,105,291,481
1523,100,291,481
1524,95,291,481
1525,90,291,481
1526,85,291,481
1527,80,291,481
1528,75,291,481
1529,70,291,481
1530,65,291,481
1531,60,291,481
1532,55,291,481
1533,50,291,481
1534,45,291,481
1535,45,291,481
1536,55,292,481
1537,65,293,481
1538,75,294,481
1539,85,295,481
1540,95,296,481
1541,105,297,481
1542,105,297,481
1543,105,297,482
1544,105,297,483
1545,105,297,484
1546,105,297,485
1547,105,297,486
1548,105,297,487
1549,105,297,488
1550,105,297,488
1551,105,297,488
1552,100,297,488
1553,95,297,488
1554,90,297,488
1555,85,297,488
1556,80,297,488
1557,75,297,488
1558,70,297,488
1559,65,297,488
1560,60,297,488
1561,55,297,488
1562,50,297,488
1563,45,297,488
1564,45,297,488
1565,55,298,488
1566,65,299,488
1567,75,300,488
1568,85,301,488
1569,95,302,488
1570,105,303,488
1571,105,303,488
1572,105,303,489
1573,105,303,490
1574,105,303,491
1575,105,303,492
1576,105,303,493
1577,105,303,494
1578,105,303,495
1579,105,303,496
1580,105,303,496
1581,105,303,496
1582,100,303,496
1583,95,303,496
1584,90,303,496
1585,85,303,496
1586,80,303,496
1587,75,303,496
1588,70,303,496
1589,65,303,496
1590,60,303,496
1591,55,303,496
1592,50,303,496
1593,45,303,496
1594,45,303,496
1595,55,304,496
1596,65,305,496
1597,75,306,496
1598,85,307,496
1599,95,308,496
1600,105,309,496
1601,105,309,496
1602,105,309,497
1603,105,309,498
1604,105,309,499
1605,105,309,500
1606,105,309,501
1607,105,309,502
1608,105,309,503
1609,105,309,504
1610,105,309,505
1611,105,309,505
1612,105,309,505
1613,100,309,505
1614,95,309,505
1615,90,309,505
1616,85,309,505
1617,80,309,505
1618,75,309,505
1619,70,309,505
1620,65,309,505
1621,60,309,505
1622,55,309,505
1623,50,309,505
1624,45,309,505
1625,45,309,505
1626,55,310,505
1627,65,311,505
1628,75,312,505
1629,85,313,505
1630,95,314,505
1631,105,315,505
1632,105,315,505
1633,105,315,506
1634,105,315,507
1635,105,315,508
1636,105,315,509
1637,105,315,510
1638,105,315,511
1639,105,315,511
1640,105,315,511
1641,100,315,511
1642,95,315,511
1643,90,315,511
1644,85,315,511
1645,80,315,511
1646,75,315,511
1647,70,315,511
1648,65,315,511
1649,60,315,511
1650,55,315,511
1651,50,315,511
1652,45,315,511
1653,45,315,511
1654,55,316,511
1655,65,317,511
1656,75,318,511
1657,85,319,511
1658,95,320,511
