tour,faim,pensee,famine
1295,50,232,688
1296,40,232,688
1297,30,232,688
1298,20,232,688
1299,20,232,688
1300,30,233,688
1301,40,234,688
1302,50,235,688
1303,60,236,688
1304,70,237,688
1305,80,238,688
1306,90,239,688
1307,100,240,688
1308,100,240,688
1309,100,240,689
1310,100,240,690
1311,100,240,691
1312,100,240,692
1313,100,240,693
1314,100,240,694
1315,100,240,694
1316,100,240,694
1317,90,240,694
1318,80,240,694
1319,70,240,694
1320,60,240,694
1321,50,240,694
1322,40,240,694
1323,40,240,694
1324,50,241,694
1325,60,242,694
1326,70,243,694
1327,80,244,694
1328,90,245,694
1329,100,246,694
1330,100,246,694
1331,100,246,695
1332,100,246,696
1333,100,246,697
1334,100,246,698
1335,100,246,698
1336,100,246,698
1337,90,246,698
1338,80,246,698
1339,70,246,698
1340,60,246,698
1341,50,246,698
1342,40,246,698
1343,40,246,698
1344,50,247,698
1345,60,248,698
1346,70,249,698
1347,80,250,698
1348,90,251,698
1349,100,252,698
1350,100,252,698
1351,100,252,699
1352,100,252,700
1353,100,252,701
1354,100,252,701
1355,100,252,701
1356,90,252,701
1357,80,252,701
1358,70,252,701
1359,60,252,701
1360,50,252,701
1361,40,252,701
1362,30,252,701
1363,20,252,701
1364,20,252,701
1365,30,253,701
1366,40,254,701
1367,50,255,701
1368,60,256,701
1369,70,257,701
1370,80,258,701
1371,90,259,701
1372,100,260,701
1373,100,260,701
1374,100,260,701
1375,100,260,701
1376,90,260,701
1377,80,260,701
1378,70,260,701
1379,60,260,701
1380,50,260,701
1381,40,260,701
1382,40,260,701
1383,50,261,701
1384,60,262,701
1385,70,263,701
1386,80,264,701
1387,90,265,701
1388,100,266,701
1389,100,266,701
1390,100,266,702
1391,100,266,703
1392,100,266,704
1393,100,266,705
1394,100,266,705
1395,100,266,705
1396,90,266,705
1397,80,266,705
1398,70,266,705
1399,60,266,705
1400,50,266,705
1401,40,266,705
1402,40,266,705
1403,50,267,705
1404,60,268,705
1405,70,269,705
1406,80,270,705
1407,90,271,705
1408,100,272,705
1409,100,272,705
1410,100,272,706
1411,100,272,707
1412,100,272,707
1413,100,272,707
1414,90,272,707
1415,80,272,707
1416,70,272,707
1417,60,272,707
1418,50,272,707
1419,40,272,707
1420,40,272,707
1421,50,273,707
1422,60,274,707
1423,70,275,707
1424,80,276,707
1425,90,277,707
1426,100,278,707
1427,100,278,707
1428,100,278,707
1429,100,278,707
1430,90,278,707
1431,80,278,707
1432,70,278,707
1433,60,278,707
1434,50,278,707
1435,40,278,707
1436,40,278,707
1437,50,279,707
1438,60,280,707
1439,70,281,707
1440,80,282,707
1441,90,283,707
1442,100,284,707
1443,100,284,707
1444,100,284,708
1445,100,284,709
1446,100,284,709
1447,100,284,709
1448,90,284,709
1449,80,284,709
1450,70,284,709
1451,60,284,709
1452,50,284,709
1453,40,284,709
1454,40,284,709
1455,50,285,709
1456,60,286,709
1457,70,287,709
1458,80,288,709
1459,90,289,709
1460,100,290,709
1461,100,290,709
1462,100,290,710
1463,100,290,711
1464,100,290,712
1465,100,290,713
1466,100,290,714
1467,100,290,714
1468,100,290,714
1469,90,290,714
1470,80,290,714
1471,70,290,714
1472,60,290,714
1473,50,290,714
1474,40,290,714
1475,40,290,714
1476,50,291,714
1477,60,292,714
1478,70,293,714
1479,80,294,714
1480,90,295,714
1481,100,296,714
1482,100,296,714
1483,100,296,715
1484,100,296,716
1485,100,296,717
1486,100,296,718
1487,100,296,719
1488,100,296,720
1489,100,296,721
1490,100,296,722
1491,100,296,723
1492,100,296,724
1493,100,296,725
1494,100,296,726
1495,100,296,727
1496,100,296,728
1497,100,296,729
1498,100,296,729
1499,100,296,729
1500,90,296,729
1501,80,296,729
1502,70,296,729
1503,60,296,729
1504,50,296,729
1505,40,296,729
1506,40,296,729
1507,50,297,729
1508,60,298,729
1509,70,299,729
1510,80,300,729
1511,90,301,729
1512,100,302,729
1513,100,302,729
1514,100,302,730
1515,100,302,731
1516,100,302,732
1517,100,302,733
1518,100,302,733
1519,100,302,733
1520,90,302,733
1521,80,302,733
1522,70,302,733
1523,60,302,733
1524,50,302,733
1525,40,302,733
1526,40,302,733
1527,50,303,733
1528,60,304,733
1529,70,305,733
1530,80,306,733
1531,90,307,733
1532,100,308,733
1533,100,308,733
1534,100,308,734
1535,100,308,735
1536,100,308,736
1537,100,308,736
1538,100,308,736
1539,90,308,736
1540,80,308,736
1541,70,308,736
1542,60,308,736
1543,50,308,736
1544,40,308,736
1545,40,308,736
1546,50,309,736
1547,60,310,736
1548,70,311,736
1549,80,312,736
1550,90,313,736
1551,100,314,736
1552,100,314,736
1553,100,314,737
1554,100,314,738
1555,100,314,739
1556,100,314,740
